latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
35.0678,-5.9891,331.7,1.1,1.0,2003-06-05,1108,Terra,MODIS,80,6.03,300.9,24.2,D,0
34.5775,-6.2379,318.6,1.1,1.0,2003-06-05,1108,Terra,MODIS,47,6.03,300.9,6.4,D,0
34.4447,-6.1607,326.3,1.5,1.2,2003-06-07,1056,Terra,MODIS,65,6.03,306.8,19.0,D,0
34.4338,-6.1623,325.0,1.5,1.2,2003-06-07,1056,Terra,MODIS,59,6.03,305.8,16.6,D,0
34.6799,-6.1223,331.6,1.1,1.1,2003-06-10,1127,Terra,MODIS,76,6.03,308.7,19.2,D,0
34.458,-5.9939,327.7,1.1,1.1,2003-06-10,1127,Terra,MODIS,66,6.03,309.9,13.0,D,0
35.7411,-5.7536,322.3,1.2,1.1,2003-06-11,1343,Aqua,MODIS,75,6.03,305.8,8.6,D,0
35.7396,-5.7663,325.6,1.2,1.1,2003-06-11,1343,Aqua,MODIS,79,6.03,306.5,12.4,D,2
34.3506,-5.2113,327.3,1.0,1.0,2003-06-12,1114,Terra,MODIS,66,6.03,309.8,10.3,D,0
34.8209,-5.8964,334.5,1.0,1.0,2003-06-12,1114,Terra,MODIS,82,6.03,302.9,21.3,D,0
35.1146,-5.9795,321.3,1.2,1.1,2003-06-15,1318,Aqua,MODIS,59,6.03,303.0,10.0,D,0
35.1123,-5.9927,323.2,1.2,1.1,2003-06-15,1318,Aqua,MODIS,65,6.03,302.8,13.6,D,0
35.2258,-5.5169,306.8,4.5,2.0,2003-06-18,2318,Terra,MODIS,48,6.03,291.4,61.3,N,0
35.2253,-5.5101,308.5,4.5,2.0,2003-06-18,2318,Terra,MODIS,61,6.03,291.4,70.9,N,0
33.7587,-4.7939,310.1,1.5,1.2,2003-06-19,152,Aqua,MODIS,79,6.03,292.8,16.4,N,0
33.7565,-4.7998,313.0,1.5,1.2,2003-06-19,152,Aqua,MODIS,86,6.03,292.8,21.0,N,0
35.2235,-5.495,310.0,1.8,1.3,2003-06-19,152,Aqua,MODIS,79,6.03,293.6,19.7,N,0
35.225,-5.5181,385.5,1.0,1.0,2003-06-19,1120,Terra,MODIS,100,6.03,315.3,175.7,D,0
35.2233,-5.5072,335.6,1.0,1.0,2003-06-19,1120,Terra,MODIS,83,6.03,308.1,28.1,D,0
35.0358,-5.901,330.9,1.0,1.0,2003-06-19,1120,Terra,MODIS,75,6.03,311.9,14.0,D,0
35.0307,-5.8679,328.2,1.0,1.0,2003-06-19,1120,Terra,MODIS,70,6.03,311.6,9.7,D,0
35.0658,-5.9739,322.3,1.0,1.0,2003-06-19,1120,Terra,MODIS,49,6.03,307.6,6.8,D,0
32.4346,-6.8379,332.5,1.0,1.0,2003-06-19,1121,Terra,MODIS,60,6.03,314.9,11.0,D,0
35.2193,-5.5145,320.4,1.0,1.0,2003-06-19,2223,Terra,MODIS,100,6.03,296.0,17.3,N,0
35.2121,-5.501,305.3,1.0,1.0,2003-06-19,2223,Terra,MODIS,64,6.03,294.9,4.9,N,0
35.2211,-5.5029,326.3,1.0,1.0,2003-06-19,2223,Terra,MODIS,100,6.03,294.8,23.7,N,0
34.5578,-6.2635,324.1,1.6,1.2,2003-06-23,1056,Terra,MODIS,59,6.03,299.2,22.2,D,0
34.5562,-6.2467,339.8,1.5,1.2,2003-06-23,1056,Terra,MODIS,86,6.03,300.0,62.2,D,0
34.566,-6.2514,327.6,1.5,1.2,2003-06-23,1056,Terra,MODIS,68,6.03,300.5,29.3,D,0
34.555,-6.2529,337.9,1.5,1.2,2003-06-23,1056,Terra,MODIS,84,6.03,299.9,56.2,D,0
34.3456,-2.6932,321.5,4.3,1.9,2003-06-23,1407,Aqua,MODIS,52,6.03,297.4,60.4,D,0
34.0496,-5.0137,327.6,1.4,1.2,2003-06-24,1312,Aqua,MODIS,58,6.03,308.5,14.2,D,2
33.8424,-5.2274,339.7,2.1,1.4,2003-06-25,1044,Terra,MODIS,85,6.03,309.6,79.1,D,0
33.8851,-5.2607,323.8,2.1,1.4,2003-06-25,1044,Terra,MODIS,48,6.03,308.1,18.5,D,0
33.8455,-5.2424,327.8,2.1,1.4,2003-06-25,1044,Terra,MODIS,67,6.03,309.9,32.5,D,0
33.8436,-5.2202,334.0,2.1,1.4,2003-06-25,1044,Terra,MODIS,78,6.03,309.0,54.9,D,0
34.275,-5.6659,326.1,1.2,1.1,2003-06-26,1126,Terra,MODIS,62,6.03,309.3,10.0,D,0
34.7481,-6.1361,359.0,1.0,1.0,2003-06-28,1114,Terra,MODIS,99,6.03,311.1,68.0,D,0
34.7384,-6.1335,325.0,1.0,1.0,2003-06-28,1114,Terra,MODIS,59,6.03,309.3,8.4,D,0
34.7399,-6.1444,323.5,1.0,1.0,2003-06-28,1114,Terra,MODIS,51,6.03,308.8,6.5,D,0
33.7272,-5.3398,335.3,1.0,1.0,2003-06-28,1114,Terra,MODIS,79,6.03,310.8,19.8,D,0
32.4726,-6.8322,341.7,3.2,1.7,2003-06-29,1157,Terra,MODIS,87,6.03,311.7,155.3,D,0
32.4651,-6.7991,326.9,3.2,1.7,2003-06-29,1157,Terra,MODIS,34,6.03,308.7,45.4,D,0
32.47,-6.8263,347.9,3.2,1.7,2003-06-29,1157,Terra,MODIS,92,6.03,311.2,219.0,D,0
34.5844,-6.1076,326.0,1.0,1.0,2003-06-29,1331,Aqua,MODIS,39,6.03,310.0,9.6,D,2
34.5828,-6.1184,329.7,1.0,1.0,2003-06-29,1331,Aqua,MODIS,67,6.03,309.4,14.0,D,0
34.7146,-6.1431,324.2,1.3,1.1,2003-06-30,1102,Terra,MODIS,49,6.03,308.0,11.5,D,0
35.0864,-5.9896,319.9,2.0,1.4,2003-07-01,1144,Terra,MODIS,44,6.03,301.5,21.5,D,0
33.9269,-5.0829,335.2,1.2,1.1,2003-07-01,1318,Aqua,MODIS,80,6.03,315.3,16.0,D,0
35.0806,-5.9919,324.8,1.2,1.1,2003-07-01,1319,Aqua,MODIS,65,6.03,305.0,14.9,D,0
34.4377,-5.7939,326.2,2.1,1.4,2003-07-02,1401,Aqua,MODIS,61,6.03,307.5,23.6,D,0
34.439,-5.8016,330.4,2.1,1.4,2003-07-02,1401,Aqua,MODIS,73,6.03,307.0,39.2,D,0
34.4357,-5.8166,327.8,2.1,1.4,2003-07-02,1401,Aqua,MODIS,66,6.03,306.5,30.0,D,0
32.4724,-6.8146,325.8,3.2,1.7,2003-07-04,1038,Terra,MODIS,48,6.03,308.5,42.8,D,0
32.4757,-6.8217,328.7,3.2,1.7,2003-07-04,1038,Terra,MODIS,67,6.03,309.5,62.0,D,0
32.4746,-6.849,327.7,3.2,1.7,2003-07-04,1038,Terra,MODIS,63,6.03,310.2,51.0,D,0
33.8841,-5.6293,326.3,1.1,1.0,2003-07-05,2222,Terra,MODIS,100,6.03,291.8,27.4,N,0
35.0282,-5.9703,324.7,2.5,1.5,2003-07-08,1150,Terra,MODIS,65,6.03,301.7,43.4,D,0
35.0344,-5.9738,337.1,2.5,1.5,2003-07-08,1150,Terra,MODIS,84,6.03,301.9,107.8,D,0
35.0414,-5.966,327.2,2.5,1.5,2003-07-08,1150,Terra,MODIS,69,6.03,301.2,52.0,D,0
33.0957,-7.9025,300.0,1.2,1.1,2003-07-10,211,Aqua,MODIS,11,6.03,289.0,7.0,N,0
35.0812,-5.9604,325.1,1.6,1.2,2003-07-10,1138,Terra,MODIS,53,6.03,306.9,15.6,D,0
34.4291,-6.1607,332.4,1.6,1.2,2003-07-11,1355,Aqua,MODIS,77,6.03,301.9,34.1,D,0
34.4275,-6.1778,324.2,1.6,1.2,2003-07-11,1355,Aqua,MODIS,55,6.03,302.7,13.8,D,0
34.4403,-6.1623,322.0,1.6,1.2,2003-07-11,1355,Aqua,MODIS,31,6.03,301.2,10.2,D,0
33.8338,-5.3776,342.1,1.2,1.1,2003-07-12,1126,Terra,MODIS,87,6.03,309.4,39.3,D,0
33.8361,-5.3905,332.2,1.2,1.1,2003-07-12,1126,Terra,MODIS,76,6.03,309.2,18.5,D,0
33.8752,-5.588,330.6,1.2,1.1,2003-07-13,1343,Aqua,MODIS,58,6.03,314.3,11.0,D,0
33.7323,-5.6215,323.4,1.0,1.0,2003-07-14,1114,Terra,MODIS,46,6.03,307.7,5.9,D,0
30.4176,-9.5745,305.9,1.0,1.0,2003-07-15,230,Aqua,MODIS,66,6.03,292.2,7.4,N,2
33.9825,-5.5934,331.4,1.0,1.0,2003-07-15,1331,Aqua,MODIS,67,6.03,314.3,10.5,D,0
33.7858,-5.6052,328.1,1.2,1.1,2003-07-16,1101,Terra,MODIS,69,6.03,310.8,10.7,D,0
35.095,-6.0127,322.1,1.3,1.1,2003-07-16,1101,Terra,MODIS,31,6.03,305.3,12.7,D,0
35.085,-6.0143,326.4,1.3,1.1,2003-07-16,1101,Terra,MODIS,57,6.03,303.4,18.5,D,0
33.8476,-5.2846,327.4,1.1,1.1,2003-07-16,1101,Terra,MODIS,66,6.03,311.1,11.2,D,0
33.8492,-5.2969,331.8,1.1,1.1,2003-07-16,1101,Terra,MODIS,75,6.03,309.8,17.9,D,0
34.7251,-6.1552,333.3,1.3,1.1,2003-07-16,1101,Terra,MODIS,78,6.03,309.6,23.1,D,0
34.7267,-6.1616,325.3,1.3,1.1,2003-07-16,1101,Terra,MODIS,59,6.03,309.1,10.7,D,0
34.7251,-6.1477,328.8,1.3,1.1,2003-07-16,1101,Terra,MODIS,70,6.03,309.6,16.6,D,0
34.8795,-4.6372,328.7,1.1,1.0,2003-07-17,1318,Aqua,MODIS,72,6.03,302.4,13.5,D,0
34.2528,-4.9094,343.3,2.4,1.5,2003-07-18,1401,Aqua,MODIS,86,6.03,312.9,87.3,D,0
34.2508,-4.8916,335.2,2.4,1.5,2003-07-18,1401,Aqua,MODIS,75,6.03,313.5,38.9,D,0
34.746,-6.2023,331.2,1.3,1.1,2003-07-19,1132,Terra,MODIS,63,6.03,315.6,13.2,D,0
33.597,-6.5385,337.9,1.3,1.1,2003-07-19,1132,Terra,MODIS,82,6.03,320.1,19.4,D,0
34.2939,-5.8559,328.6,1.0,1.0,2003-07-21,1119,Terra,MODIS,67,6.03,311.3,9.4,D,0
34.2922,-5.8449,330.5,1.0,1.0,2003-07-21,1119,Terra,MODIS,71,6.03,310.9,11.7,D,0
33.7758,-5.6852,334.8,1.0,1.0,2003-07-21,1120,Terra,MODIS,78,6.03,315.4,15.9,D,0
34.1653,-5.8126,326.0,2.9,1.6,2003-07-21,1254,Aqua,MODIS,29,6.03,308.5,32.9,D,0
33.8401,-5.5732,305.1,1.1,1.0,2003-07-21,2221,Terra,MODIS,63,6.03,292.0,6.4,N,0
33.8383,-5.5846,307.5,1.1,1.0,2003-07-21,2221,Terra,MODIS,72,6.03,292.1,8.1,N,0
33.4109,-7.3119,323.5,3.5,1.8,2003-07-22,1202,Terra,MODIS,76,6.03,302.8,48.1,D,0
33.4163,-7.3156,325.3,3.5,1.8,2003-07-22,1202,Terra,MODIS,78,6.03,303.1,60.2,D,0
33.4219,-7.3259,338.2,1.0,1.0,2003-07-22,1337,Aqua,MODIS,79,6.03,311.4,22.8,D,0
33.413,-7.324,355.5,1.0,1.0,2003-07-22,1337,Aqua,MODIS,97,6.03,311.8,57.0,D,0
35.6565,-5.7035,328.8,1.1,1.0,2003-07-23,1107,Terra,MODIS,78,6.03,307.7,15.2,D,0
35.0174,-5.8793,339.0,1.1,1.0,2003-07-23,1107,Terra,MODIS,85,6.03,306.1,30.2,D,0
35.0189,-5.8911,373.0,1.1,1.0,2003-07-23,1107,Terra,MODIS,100,6.03,310.6,125.6,D,2
34.3515,-5.2594,323.9,2.8,1.6,2003-07-24,1150,Terra,MODIS,44,6.03,306.3,30.7,D,0
34.3568,-5.2321,326.9,2.8,1.6,2003-07-24,1150,Terra,MODIS,67,6.03,307.7,43.9,D,0
34.3445,-5.2289,338.5,2.8,1.6,2003-07-24,1150,Terra,MODIS,84,6.03,306.5,117.1,D,0
34.3427,-5.2362,336.4,2.8,1.6,2003-07-24,1150,Terra,MODIS,82,6.03,306.1,100.7,D,0
35.2089,-4.9705,334.7,1.0,1.0,2003-07-24,1325,Aqua,MODIS,78,6.03,316.9,13.8,D,0
35.2072,-4.9815,329.2,1.0,1.0,2003-07-24,1325,Aqua,MODIS,69,6.03,315.3,6.5,D,0
33.8213,-5.4662,332.1,1.8,1.3,2003-07-26,1138,Terra,MODIS,73,6.03,311.7,30.8,D,0
34.3469,-5.232,335.6,1.8,1.3,2003-07-26,1138,Terra,MODIS,78,6.03,310.7,41.6,D,0
33.8111,-5.4559,331.1,1.8,1.3,2003-07-26,1138,Terra,MODIS,71,6.03,311.6,29.2,D,0
34.5812,-6.2435,327.7,2.5,1.5,2003-07-27,1043,Terra,MODIS,53,6.03,305.5,47.5,D,0
34.5879,-6.2356,324.3,2.5,1.5,2003-07-27,1043,Terra,MODIS,36,6.03,305.4,33.7,D,0
34.5899,-6.2629,324.5,2.5,1.5,2003-07-27,1043,Terra,MODIS,41,6.03,305.8,32.1,D,0
35.1952,-2.9748,327.4,2.6,1.5,2003-07-27,1355,Aqua,MODIS,54,6.03,310.8,37.0,D,0
35.0627,-3.6364,331.9,1.4,1.2,2003-07-28,1125,Terra,MODIS,72,6.03,310.7,21.2,D,0
35.0584,-3.6448,325.3,1.4,1.2,2003-07-28,1125,Terra,MODIS,29,6.03,309.8,11.5,D,0
35.1013,-4.4918,327.7,1.8,1.3,2003-07-28,1300,Aqua,MODIS,59,6.03,308.1,24.0,D,0
35.0974,-4.5116,325.1,1.9,1.3,2003-07-28,1300,Aqua,MODIS,42,6.03,308.6,17.7,D,0
34.1873,-5.8039,350.0,1.1,1.1,2003-07-29,1343,Aqua,MODIS,92,6.03,323.5,38.2,D,0
34.8552,-4.6105,345.6,1.0,1.0,2003-07-30,1113,Terra,MODIS,90,6.03,312.1,36.4,D,0
33.8616,-5.5963,355.4,1.0,1.0,2003-07-31,1330,Aqua,MODIS,96,6.03,325.3,43.5,D,0
34.6401,-5.9542,337.4,1.0,1.0,2003-07-31,1330,Aqua,MODIS,68,6.03,322.6,6.8,D,0
35.779,-5.6732,334.1,1.0,1.0,2003-07-31,1331,Aqua,MODIS,86,6.03,313.2,14.5,D,0
35.7805,-5.6623,334.1,1.0,1.0,2003-07-31,1331,Aqua,MODIS,86,6.03,314.0,14.4,D,0
35.1964,-5.7593,366.8,1.2,1.1,2003-08-01,1101,Terra,MODIS,100,6.03,320.6,116.5,D,0
34.9239,-2.2239,338.8,1.0,1.0,2003-08-01,1101,Terra,MODIS,79,6.03,318.8,18.8,D,0
35.198,-5.7735,347.2,1.2,1.1,2003-08-01,1101,Terra,MODIS,90,6.03,318.5,45.5,D,0
33.8353,-5.1795,334.4,1.1,1.1,2003-08-01,1101,Terra,MODIS,67,6.03,318.5,12.8,D,0
35.1855,-5.7776,333.8,3.4,1.7,2003-08-01,1414,Aqua,MODIS,46,6.03,315.0,74.0,D,0
35.1917,-5.7741,341.7,3.4,1.7,2003-08-01,1414,Aqua,MODIS,84,6.03,314.8,141.8,D,0
35.7379,-5.4675,319.0,1.7,1.3,2003-08-01,2203,Terra,MODIS,97,6.03,294.0,35.2,N,0
35.7341,-5.4869,312.1,1.7,1.3,2003-08-01,2203,Terra,MODIS,77,6.03,294.4,22.0,N,0
33.9909,-4.9207,356.4,1.1,1.1,2003-08-02,1318,Aqua,MODIS,97,6.03,323.9,56.7,D,0
33.7329,-4.7969,350.0,1.1,1.1,2003-08-02,1318,Aqua,MODIS,92,6.03,320.3,45.2,D,0
33.9929,-4.9088,355.3,1.1,1.1,2003-08-02,1318,Aqua,MODIS,96,6.03,325.1,53.9,D,0
35.0303,-5.1549,334.6,1.1,1.1,2003-08-02,1318,Aqua,MODIS,70,6.03,315.1,17.7,D,0
35.009,-2.677,348.9,1.0,1.0,2003-08-02,1318,Aqua,MODIS,91,6.03,314.4,41.2,D,0
34.0043,-4.8992,344.2,1.1,1.1,2003-08-02,1318,Aqua,MODIS,86,6.03,325.6,25.1,D,0
34.054,-5.6655,344.6,1.8,1.3,2003-08-03,1049,Terra,MODIS,89,6.03,315.6,67.8,D,0
34.979,-3.0487,329.3,1.3,1.1,2003-08-03,1049,Terra,MODIS,66,6.03,310.7,14.5,D,0
34.0473,-5.673,333.9,1.8,1.3,2003-08-03,1049,Terra,MODIS,73,6.03,315.0,27.1,D,0
34.0591,-5.6717,335.3,1.8,1.3,2003-08-03,1049,Terra,MODIS,77,6.03,315.7,31.2,D,0
34.9966,-2.6824,328.2,3.4,1.7,2003-08-03,1401,Aqua,MODIS,56,6.03,308.0,61.5,D,0
35.0006,-2.652,326.7,2.0,1.4,2003-08-04,1131,Terra,MODIS,60,6.03,304.7,34.7,D,0
32.4369,-6.8428,335.1,1.3,1.1,2003-08-04,1132,Terra,MODIS,76,6.03,318.0,13.2,D,0
35.0056,-2.6554,339.8,1.2,1.1,2003-08-04,1306,Aqua,MODIS,82,6.03,310.2,36.2,D,0
34.9936,-2.6664,392.0,1.2,1.1,2003-08-04,1306,Aqua,MODIS,100,6.03,316.3,254.2,D,0
34.9959,-2.6533,386.9,1.2,1.1,2003-08-04,1306,Aqua,MODIS,100,6.03,313.7,220.7,D,0
35.4304,-5.9954,340.9,1.8,1.3,2003-08-04,1306,Aqua,MODIS,90,6.03,311.1,65.1,D,0
35.4265,-6.0148,325.6,1.8,1.3,2003-08-04,1306,Aqua,MODIS,79,6.03,309.1,13.6,D,0
35.0034,-2.6682,339.8,1.2,1.1,2003-08-04,1306,Aqua,MODIS,82,6.03,312.8,35.9,D,0
35.0067,-4.9269,308.9,1.1,1.0,2003-08-04,2234,Terra,MODIS,73,6.03,294.9,8.9,N,0
35.0053,-4.9378,321.7,1.1,1.0,2003-08-04,2234,Terra,MODIS,100,6.03,296.2,20.8,N,0
35.0441,-5.7034,307.1,4.3,1.9,2003-08-05,2317,Terra,MODIS,51,6.03,296.4,42.1,N,0
35.6835,-5.8434,324.4,1.0,1.0,2003-08-06,1119,Terra,MODIS,77,6.03,310.7,7.7,D,0
33.9122,-5.3032,338.0,1.1,1.0,2003-08-06,1120,Terra,MODIS,79,6.03,317.3,19.2,D,0
33.9213,-5.3011,332.6,1.1,1.0,2003-08-06,1120,Terra,MODIS,69,6.03,319.0,11.0,D,0
34.0276,-4.7562,341.4,1.0,1.0,2003-08-08,1107,Terra,MODIS,85,6.03,316.6,23.4,D,0
33.8368,-5.5738,307.6,1.5,1.2,2003-08-08,2209,Terra,MODIS,72,6.03,296.8,9.0,N,0
34.3267,-5.2165,312.4,1.1,1.0,2003-08-09,222,Aqua,MODIS,85,6.03,294.4,11.0,N,0
35.7749,-5.7422,340.9,1.4,1.2,2003-08-11,1312,Aqua,MODIS,90,6.03,308.0,53.1,D,0
34.0413,-4.5655,310.1,3.2,1.7,2003-08-12,253,Aqua,MODIS,79,6.03,294.0,43.9,N,0
34.9641,-5.0951,332.7,1.8,1.3,2003-08-12,1355,Aqua,MODIS,45,6.03,311.9,28.1,D,0
35.103,-5.9901,340.5,1.1,1.0,2003-08-13,1125,Terra,MODIS,86,6.03,306.8,34.5,D,0
35.277,-5.0968,339.0,1.2,1.1,2003-08-13,1125,Terra,MODIS,84,6.03,304.7,43.5,D,0
35.2793,-5.1103,350.0,1.2,1.1,2003-08-13,1125,Terra,MODIS,93,6.03,305.6,70.4,D,0
34.3384,-5.218,335.4,1.2,1.1,2003-08-13,1126,Terra,MODIS,76,6.03,316.4,14.9,D,0
34.3311,-5.2334,336.5,1.2,1.1,2003-08-13,1126,Terra,MODIS,78,6.03,314.5,16.0,D,0
34.3408,-5.2311,335.8,1.2,1.1,2003-08-13,1126,Terra,MODIS,77,6.03,314.5,15.5,D,0
34.1113,-4.4188,341.1,1.3,1.1,2003-08-13,1126,Terra,MODIS,84,6.03,314.2,37.1,D,0
34.3288,-5.2205,335.3,1.2,1.1,2003-08-13,1126,Terra,MODIS,73,6.03,314.8,13.9,D,0
33.9793,-4.8872,333.7,1.3,1.1,2003-08-13,1126,Terra,MODIS,64,6.03,315.8,11.6,D,0
35.2732,-5.0929,333.9,2.0,1.4,2003-08-13,1300,Aqua,MODIS,86,6.03,304.2,67.8,D,0
35.2694,-5.1112,355.9,2.0,1.4,2003-08-13,1300,Aqua,MODIS,98,6.03,306.0,188.7,D,0
35.2699,-5.1121,327.1,1.0,1.0,2003-08-13,2228,Terra,MODIS,100,6.03,295.7,24.5,N,0
35.2715,-5.1011,315.9,1.0,1.0,2003-08-13,2228,Terra,MODIS,91,6.03,294.4,13.1,N,0
35.2789,-5.1139,318.9,1.0,1.0,2003-08-13,2228,Terra,MODIS,97,6.03,294.0,16.0,N,0
35.2804,-5.1028,307.6,1.0,1.0,2003-08-13,2228,Terra,MODIS,67,6.03,294.0,7.1,N,0
35.2756,-5.0976,304.8,1.8,1.3,2003-08-14,240,Aqua,MODIS,62,6.03,292.3,13.7,N,0
34.4003,-5.3786,336.8,1.2,1.1,2003-08-14,1342,Aqua,MODIS,69,6.03,321.3,12.2,D,0
35.1736,-5.4662,330.9,1.2,1.1,2003-08-14,1343,Aqua,MODIS,53,6.03,316.0,11.8,D,0
35.2776,-5.1063,327.0,1.2,1.1,2003-08-14,1343,Aqua,MODIS,46,6.03,308.6,16.7,D,0
35.2676,-5.1057,336.1,1.2,1.1,2003-08-14,1343,Aqua,MODIS,78,6.03,308.7,34.0,D,0
35.1751,-5.4539,339.2,1.2,1.1,2003-08-14,1343,Aqua,MODIS,82,6.03,316.1,29.0,D,0
35.2797,-5.0975,306.9,2.2,1.4,2003-08-15,145,Aqua,MODIS,49,6.03,290.2,24.7,N,0
35.2667,-5.0965,307.9,2.2,1.4,2003-08-15,145,Aqua,MODIS,70,6.03,290.0,25.4,N,0
35.2702,-5.1054,343.1,1.0,1.0,2003-08-15,1113,Terra,MODIS,88,6.03,307.6,39.0,D,0
35.2774,-5.0925,349.9,1.0,1.0,2003-08-15,1113,Terra,MODIS,93,6.03,306.5,51.3,D,0
35.2791,-5.1034,342.1,1.0,1.0,2003-08-15,1113,Terra,MODIS,87,6.03,309.7,36.9,D,0
35.2686,-5.0945,382.4,1.0,1.0,2003-08-15,1113,Terra,MODIS,100,6.03,308.5,153.7,D,0
35.2103,-4.9505,328.3,1.0,1.0,2003-08-15,1113,Terra,MODIS,67,6.03,314.3,8.0,D,0
33.8365,-6.8066,359.7,1.0,1.0,2003-08-15,1114,Terra,MODIS,99,6.03,312.0,69.5,D,0
32.3447,-6.547,332.9,1.0,1.0,2003-08-15,1114,Terra,MODIS,70,6.03,315.8,10.2,D,0
33.8258,-5.3269,344.7,1.0,1.0,2003-08-15,1114,Terra,MODIS,89,6.03,316.6,31.6,D,0
33.8242,-5.3163,333.3,1.0,1.0,2003-08-15,1114,Terra,MODIS,76,6.03,316.4,12.9,D,0
33.8447,-5.5756,341.7,1.0,1.0,2003-08-15,1114,Terra,MODIS,86,6.03,316.8,26.1,D,0
33.8381,-6.8176,328.3,1.0,1.0,2003-08-15,1114,Terra,MODIS,56,6.03,309.7,8.0,D,0
35.2548,-5.1171,324.8,3.2,1.7,2003-08-15,1248,Aqua,MODIS,78,6.03,290.8,71.3,D,0
35.263,-5.0835,336.3,3.2,1.7,2003-08-15,1248,Aqua,MODIS,87,6.03,297.8,149.8,D,0
34.0256,-5.6108,303.2,1.2,1.1,2003-08-15,2215,Terra,MODIS,54,6.03,293.1,6.1,N,0
35.2651,-5.1008,301.3,1.1,1.1,2003-08-15,2216,Terra,MODIS,40,6.03,289.6,5.2,N,0
35.1301,-5.0912,322.7,1.0,1.0,2003-08-16,1330,Aqua,MODIS,51,6.03,301.3,10.6,D,0
35.1317,-5.0802,323.6,1.0,1.0,2003-08-16,1330,Aqua,MODIS,57,6.03,302.7,11.8,D,0
35.1228,-5.0785,357.5,1.0,1.0,2003-08-16,1330,Aqua,MODIS,98,6.03,301.3,69.3,D,0
35.3122,-5.2367,330.8,1.0,1.0,2003-08-16,1330,Aqua,MODIS,71,6.03,302.0,18.3,D,0
35.1215,-5.0803,322.7,1.2,1.1,2003-08-17,1101,Terra,MODIS,50,6.03,301.6,14.0,D,0
35.1315,-5.0046,324.1,1.1,1.1,2003-08-17,1101,Terra,MODIS,31,6.03,308.8,12.8,D,0
35.1348,-4.9979,329.7,1.1,1.1,2003-08-17,1101,Terra,MODIS,50,6.03,307.8,17.8,D,0
35.1363,-5.0098,379.5,1.1,1.1,2003-08-17,1101,Terra,MODIS,100,6.03,311.1,170.7,D,0
35.1458,-5.0082,373.9,1.1,1.1,2003-08-17,1101,Terra,MODIS,100,6.03,308.1,144.4,D,0
35.1178,-5.0657,311.0,1.6,1.3,2003-08-17,2203,Terra,MODIS,82,6.03,288.4,22.4,N,0
35.1147,-5.0816,316.8,1.6,1.3,2003-08-17,2203,Terra,MODIS,94,6.03,288.3,32.1,N,0
35.1384,-5.0184,309.0,1.6,1.2,2003-08-17,2203,Terra,MODIS,76,6.03,289.8,19.4,N,0
35.1243,-5.0663,323.0,1.0,1.0,2003-08-18,216,Aqua,MODIS,100,6.03,288.5,22.3,N,0
35.1259,-5.0771,305.5,1.0,1.0,2003-08-18,216,Aqua,MODIS,65,6.03,286.6,7.9,N,0
35.2054,-5.1098,318.6,1.0,1.0,2003-08-18,216,Aqua,MODIS,97,6.03,289.5,17.7,N,0
35.1445,-5.0172,300.0,1.0,1.0,2003-08-18,216,Aqua,MODIS,11,6.03,289.6,4.5,N,0
35.1429,-5.0064,305.5,1.0,1.0,2003-08-18,216,Aqua,MODIS,64,6.03,289.4,7.6,N,0
33.9814,-5.6531,330.9,2.2,1.4,2003-08-18,1144,Terra,MODIS,77,6.03,309.9,38.3,D,0
33.9803,-5.6465,327.8,2.2,1.4,2003-08-18,1144,Terra,MODIS,68,6.03,309.7,26.1,D,0
35.1312,-5.0186,332.4,1.1,1.1,2003-08-18,1318,Aqua,MODIS,76,6.03,309.7,24.8,D,0
35.2549,-5.098,324.7,1.1,1.1,2003-08-18,1318,Aqua,MODIS,62,6.03,307.8,15.5,D,0
35.112,-5.076,332.1,1.1,1.1,2003-08-18,1318,Aqua,MODIS,72,6.03,306.5,22.8,D,0
35.1332,-5.0069,331.3,1.1,1.1,2003-08-18,1318,Aqua,MODIS,73,6.03,308.9,21.9,D,0
35.1514,-5.0112,304.4,1.5,1.2,2003-08-18,2246,Terra,MODIS,19,6.03,293.1,9.2,N,0
35.1403,-5.0113,303.8,1.5,1.2,2003-08-18,2246,Terra,MODIS,19,6.03,292.7,8.6,N,0
35.1323,-5.0187,327.1,1.7,1.3,2003-08-19,1049,Terra,MODIS,62,6.03,309.5,27.2,D,0
35.6114,-5.4836,310.4,1.1,1.0,2003-08-20,2234,Terra,MODIS,71,6.03,295.4,9.0,N,0
33.7067,-5.5193,326.0,1.1,1.0,2003-08-22,1120,Terra,MODIS,76,6.03,303.5,10.0,D,0
33.6875,-5.4214,334.2,1.0,1.0,2003-08-23,1336,Aqua,MODIS,75,6.03,315.8,12.3,D,0
34.8042,-5.5564,331.6,1.1,1.0,2003-08-24,1107,Terra,MODIS,78,6.03,307.0,19.1,D,0
34.625,-5.3136,323.1,1.0,1.0,2003-08-24,1107,Terra,MODIS,58,6.03,305.7,7.7,D,0
34.9431,-2.9944,333.4,1.0,1.0,2003-08-24,1107,Terra,MODIS,80,6.03,306.9,17.2,D,0
34.9414,-2.9835,326.7,1.0,1.0,2003-08-24,1107,Terra,MODIS,71,6.03,306.7,9.0,D,0
34.8133,-5.5546,331.8,1.1,1.0,2003-08-24,1107,Terra,MODIS,78,6.03,307.0,18.2,D,0
